"No.","Time","Source","Destination","Protocol","Length","Time since previous frame in this TCP stream","Time delta from previous captured frame","Sequence Number","TCP Flags","This is an ACK to the segment in frame","TCP payload","Payload","Header Length","Info"
"6139","10:54:11.546521","192.168.0.101","52.210.184.200","TCP","66","15.084492000","4.330981000","12923","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=12923 Ack=4435 Win=8022 Len=0 TSval=3285330210 TSecr=4100311732"
"6140","10:54:11.565976","52.210.184.200","192.168.0.101","TCP","66","0.019455000","0.019455000","4435","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=4435 Ack=12924 Win=425 Len=0 TSval=4100326836 TSecr=3285300025"
"6141","10:54:14.033763","192.168.0.1","239.255.255.250","SSDP","306","","2.467787000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6142","10:54:14.137448","192.168.0.1","239.255.255.250","SSDP","315","","0.103685000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6143","10:54:14.241338","192.168.0.1","239.255.255.250","SSDP","378","","0.103890000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6144","10:54:14.345528","192.168.0.1","239.255.255.250","SSDP","370","","0.104190000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6145","10:54:14.449619","192.168.0.1","239.255.255.250","SSDP","315","","0.104091000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6146","10:54:14.553413","192.168.0.1","239.255.255.250","SSDP","354","","0.103794000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6147","10:54:14.657580","192.168.0.1","239.255.255.250","SSDP","386","","0.104167000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6148","10:54:14.761463","192.168.0.1","239.255.255.250","SSDP","315","","0.103883000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6149","10:54:14.865450","192.168.0.1","239.255.255.250","SSDP","374","","0.103987000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6150","10:54:14.969618","192.168.0.1","239.255.255.250","SSDP","368","","0.104168000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6151","10:54:15.073578","192.168.0.1","239.255.255.250","SSDP","315","","0.103960000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6152","10:54:15.177368","192.168.0.1","239.255.255.250","SSDP","370","","0.103790000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6153","10:54:15.281415","192.168.0.1","239.255.255.250","SSDP","380","","0.104047000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6154","10:54:16.341792","192.168.0.101","52.210.184.200","TLSv1.2","97","4.775816000","1.060377000","12924","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","","170303001a00000000000007a75a21a3dd8708882efa80097a3041258507b9","","32","Application Data"
"6155","10:54:16.361768","52.210.184.200","192.168.0.101","TLSv1.2","97","0.019976000","0.019976000","4435","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","6154","170303001a0000000000000908cda7f416c25f6edb66757107e05d293d2a4f","","32","Application Data"
"6156","10:54:16.362207","192.168.0.101","52.210.184.200","TCP","66","0.000439000","0.000439000","12955","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","6155","","","32","58088  >  443 [ACK] Seq=12955 Ack=4466 Win=8022 Len=0 TSval=3285335025 TSecr=4100331632"
"6157","10:54:22.298587","192.168.0.101","34.240.107.124","TCP","66","15.083047000","5.936380000","4030","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=4030 Ack=4031 Win=1002 Len=0 TSval=2005898420 TSecr=919219223"
"6158","10:54:22.319797","34.240.107.124","192.168.0.101","TCP","66","0.021210000","0.021210000","4031","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=4031 Ack=4031 Win=120 Len=0 TSval=919234327 TSecr=2005868150"
"6159","10:54:27.006578","192.168.0.101","34.240.107.124","TLSv1.2","97","4.686781000","4.686781000","4031","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","","170303001a00000000000006383c387bd041f749077abbe368c2726f83036e","","32","Application Data"
"6160","10:54:27.028333","34.240.107.124","192.168.0.101","TLSv1.2","97","0.021755000","0.021755000","4031","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","6159","170303001a00000000000006391a93c74805c654fef5fab2d85c8d02ab8ec6","","32","Application Data"
"6161","10:54:27.028779","192.168.0.101","34.240.107.124","TCP","66","0.000446000","0.000446000","4062","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","6160","","","32","49730  >  443 [ACK] Seq=4062 Ack=4062 Win=1002 Len=0 TSval=2005903150 TSecr=919239036"
"6162","10:54:31.514489","192.168.0.101","52.210.184.200","TCP","66","15.152282000","4.485710000","12954","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=12954 Ack=4466 Win=8022 Len=0 TSval=3285350178 TSecr=4100331632"
"6163","10:54:31.533733","52.210.184.200","192.168.0.101","TCP","66","0.019244000","0.019244000","4466","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=4466 Ack=12955 Win=425 Len=0 TSval=4100346804 TSecr=3285335025"
"6164","10:54:35.033818","192.168.0.1","239.255.255.250","SSDP","306","","3.500085000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6165","10:54:35.137414","192.168.0.1","239.255.255.250","SSDP","315","","0.103596000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6166","10:54:35.241459","192.168.0.1","239.255.255.250","SSDP","378","","0.104045000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6167","10:54:35.345369","192.168.0.1","239.255.255.250","SSDP","370","","0.103910000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6168","10:54:35.449574","192.168.0.1","239.255.255.250","SSDP","315","","0.104205000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6169","10:54:35.553484","192.168.0.1","239.255.255.250","SSDP","354","","0.103910000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6170","10:54:35.657542","192.168.0.1","239.255.255.250","SSDP","386","","0.104058000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6171","10:54:35.761529","192.168.0.1","239.255.255.250","SSDP","315","","0.103987000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6172","10:54:35.865263","192.168.0.1","239.255.255.250","SSDP","374","","0.103734000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6173","10:54:35.969580","192.168.0.1","239.255.255.250","SSDP","368","","0.104317000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6174","10:54:36.073572","192.168.0.1","239.255.255.250","SSDP","315","","0.103992000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6175","10:54:36.177291","192.168.0.1","239.255.255.250","SSDP","370","","0.103719000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6176","10:54:36.281561","192.168.0.1","239.255.255.250","SSDP","380","","0.104270000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6177","10:54:42.266487","192.168.0.101","34.240.107.124","TCP","66","15.237708000","5.984926000","4061","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=4061 Ack=4062 Win=1002 Len=0 TSval=2005918388 TSecr=919239036"
"6178","10:54:42.287883","34.240.107.124","192.168.0.101","TCP","66","0.021396000","0.021396000","4062","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=4062 Ack=4062 Win=120 Len=0 TSval=919254296 TSecr=2005903150"
"6179","10:54:46.618513","192.168.0.101","52.210.184.200","TCP","66","15.084780000","4.330630000","12954","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=12954 Ack=4466 Win=8022 Len=0 TSval=3285365282 TSecr=4100346804"
"6180","10:54:46.637442","52.210.184.200","192.168.0.101","TCP","66","0.018929000","0.018929000","4466","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=4466 Ack=12955 Win=425 Len=0 TSval=4100361909 TSecr=3285335025"
"6181","10:54:51.341357","192.168.0.101","52.210.184.200","TLSv1.2","97","4.703915000","4.703915000","12955","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","","170303001a00000000000007a88a994daac740be570f11509a7bd371e205aa","","32","Application Data"
"6182","10:54:51.361455","52.210.184.200","192.168.0.101","TLSv1.2","97","0.020098000","0.020098000","4466","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","6181","170303001a000000000000090955f010a1bc9c12406ff102f1e5525bbb8156","","32","Application Data"
"6183","10:54:51.361848","192.168.0.101","52.210.184.200","TCP","66","0.000393000","0.000393000","12986","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","6182","","","32","58088  >  443 [ACK] Seq=12986 Ack=4497 Win=8022 Len=0 TSval=3285370026 TSecr=4100366633"
"6184","10:54:56.033687","192.168.0.1","239.255.255.250","SSDP","306","","4.671839000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6185","10:54:56.137424","192.168.0.1","239.255.255.250","SSDP","315","","0.103737000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6186","10:54:56.241429","192.168.0.1","239.255.255.250","SSDP","378","","0.104005000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6187","10:54:56.345516","192.168.0.1","239.255.255.250","SSDP","370","","0.104087000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6188","10:54:56.449618","192.168.0.1","239.255.255.250","SSDP","315","","0.104102000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6189","10:54:56.553516","192.168.0.1","239.255.255.250","SSDP","354","","0.103898000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6190","10:54:56.657563","192.168.0.1","239.255.255.250","SSDP","386","","0.104047000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6191","10:54:56.761475","192.168.0.1","239.255.255.250","SSDP","315","","0.103912000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6192","10:54:56.865331","192.168.0.1","239.255.255.250","SSDP","374","","0.103856000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6193","10:54:56.969620","192.168.0.1","239.255.255.250","SSDP","368","","0.104289000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6194","10:54:57.073599","192.168.0.1","239.255.255.250","SSDP","315","","0.103979000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6195","10:54:57.177539","192.168.0.1","239.255.255.250","SSDP","370","","0.103940000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6196","10:54:57.281493","192.168.0.1","239.255.255.250","SSDP","380","","0.103954000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6197","10:54:57.370260","192.168.0.101","34.240.107.124","TCP","66","15.082377000","0.088767000","4061","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=4061 Ack=4062 Win=1002 Len=0 TSval=2005933493 TSecr=919254296"
"6198","10:54:57.391917","34.240.107.124","192.168.0.101","TCP","66","0.021657000","0.021657000","4062","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=4062 Ack=4062 Win=120 Len=0 TSval=919269400 TSecr=2005903150"
"6199","10:55:02.006551","192.168.0.101","34.240.107.124","TLSv1.2","97","4.614634000","4.614634000","4062","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","","170303001a0000000000000639f96c673382ebf3583d87fa9cbc841112458d","","32","Application Data"
"6200","10:55:02.028312","34.240.107.124","192.168.0.101","TLSv1.2","97","0.021761000","0.021761000","4062","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","6199","170303001a000000000000063a607f290be3a01cfb674f350d495a49488d15","","32","Application Data"
"6201","10:55:02.028782","192.168.0.101","34.240.107.124","TCP","66","0.000470000","0.000470000","4093","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","6200","","","32","49730  >  443 [ACK] Seq=4093 Ack=4093 Win=1002 Len=0 TSval=2005938151 TSecr=919274036"
"6202","10:55:06.586374","192.168.0.101","52.210.184.200","TCP","66","15.224526000","4.557592000","12985","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=12985 Ack=4497 Win=8022 Len=0 TSval=3285385251 TSecr=4100366633"
"6203","10:55:06.605684","52.210.184.200","192.168.0.101","TCP","66","0.019310000","0.019310000","4497","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=4497 Ack=12986 Win=425 Len=0 TSval=4100381877 TSecr=3285370026"
"6204","10:55:17.033748","192.168.0.1","239.255.255.250","SSDP","306","","10.428064000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6205","10:55:17.082317","192.168.0.101","34.240.107.124","TCP","66","15.053535000","0.048569000","4092","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=4092 Ack=4093 Win=1002 Len=0 TSval=2005953205 TSecr=919274036"
"6206","10:55:17.104106","34.240.107.124","192.168.0.101","TCP","66","0.021789000","0.021789000","4093","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=4093 Ack=4093 Win=120 Len=0 TSval=919289112 TSecr=2005938151"
"6207","10:55:17.112386","192.168.0.1","224.0.0.1","IGMPv2","60","","0.008280000","","","","","","","Membership Query, general"
"6208","10:55:17.113176","192.168.0.1","224.0.0.1","IGMPv2","60","","0.000790000","","","","","","","Membership Query, general"
"6209","10:55:17.137447","192.168.0.1","239.255.255.250","SSDP","315","","0.024271000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6210","10:55:17.241471","192.168.0.1","239.255.255.250","SSDP","378","","0.104024000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6211","10:55:17.345396","192.168.0.1","239.255.255.250","SSDP","370","","0.103925000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6212","10:55:17.449439","192.168.0.1","239.255.255.250","SSDP","315","","0.104043000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6213","10:55:17.553548","192.168.0.1","239.255.255.250","SSDP","354","","0.104109000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"6214","10:55:17.657491","192.168.0.1","239.255.255.250","SSDP","386","","0.103943000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
